,interest,country_code,citizenship,gender,is_denominator,language,languages,max_age,min_age,scholarity,audience,age_range
23740,obesity,MA,Expats,Female,False,English,NOTSELECTED,24.0,18,ND,350,18-24.0
23741,obesity,OM,Expats,Female,False,English,NOTSELECTED,24.0,18,ND,210,18-24.0
23742,obesity,QA,Expats,Female,False,English,NOTSELECTED,24.0,18,ND,425,18-24.0
23743,obesity,SA,Expats,Female,False,English,NOTSELECTED,24.0,18,ND,3000,18-24.0
23744,obesity,SO,Expats,Female,False,English,NOTSELECTED,24.0,18,ND,400,18-24.0
23745,obesity,TN,Expats,Female,False,English,NOTSELECTED,24.0,18,ND,500,18-24.0
23746,obesity,AE,Expats,Female,False,English,NOTSELECTED,24.0,18,ND,5500,18-24.0
23747,obesity,YE,Expats,Female,False,English,NOTSELECTED,24.0,18,ND,15,18-24.0
23748,obesity,PS,Expats,Female,False,English,NOTSELECTED,24.0,18,ND,0,18-24.0
23766,obesity,DZ,Expats,Female,False,Arabic,NOTSELECTED,24.0,18,HS,21500,18-24.0
23768,obesity,EG,Expats,Female,False,Arabic,NOTSELECTED,24.0,18,HS,175000,18-24.0
23769,obesity,IQ,Expats,Female,False,Arabic,NOTSELECTED,24.0,18,HS,26500,18-24.0
23770,obesity,JO,Expats,Female,False,Arabic,NOTSELECTED,24.0,18,HS,24000,18-24.0
23771,obesity,KW,Expats,Female,False,Arabic,NOTSELECTED,24.0,18,HS,650,18-24.0
23772,obesity,LB,Expats,Female,False,Arabic,NOTSELECTED,24.0,18,HS,12000,18-24.0
23773,obesity,LY,Expats,Female,False,Arabic,NOTSELECTED,24.0,18,HS,10500,18-24.0
23774,obesity,MA,Expats,Female,False,Arabic,NOTSELECTED,24.0,18,HS,26500,18-24.0
23775,obesity,OM,Expats,Female,False,Arabic,NOTSELECTED,24.0,18,HS,155,18-24.0
23776,obesity,QA,Expats,Female,False,Arabic,NOTSELECTED,24.0,18,HS,650,18-24.0
23777,obesity,SA,Expats,Female,False,Arabic,NOTSELECTED,24.0,18,HS,4500,18-24.0
23778,obesity,SO,Expats,Female,False,Arabic,NOTSELECTED,24.0,18,HS,450,18-24.0
23779,obesity,TN,Expats,Female,False,Arabic,NOTSELECTED,24.0,18,HS,18000,18-24.0
23780,obesity,AE,Expats,Female,False,Arabic,NOTSELECTED,24.0,18,HS,4800,18-24.0
23781,obesity,YE,Expats,Female,False,Arabic,NOTSELECTED,24.0,18,HS,1250,18-24.0
23782,obesity,PS,Expats,Female,False,Arabic,NOTSELECTED,24.0,18,HS,6000,18-24.0
23783,obesity,DZ,Expats,Female,False,English,NOTSELECTED,24.0,18,HS,4850,18-24.0
23785,obesity,EG,Expats,Female,False,English,NOTSELECTED,24.0,18,HS,85000,18-24.0
23786,obesity,IQ,Expats,Female,False,English,NOTSELECTED,24.0,18,HS,8500,18-24.0
23787,obesity,JO,Expats,Female,False,English,NOTSELECTED,24.0,18,HS,12000,18-24.0
23788,obesity,KW,Expats,Female,False,English,NOTSELECTED,24.0,18,HS,1100,18-24.0
23789,obesity,LB,Expats,Female,False,English,NOTSELECTED,24.0,18,HS,12000,18-24.0
23790,obesity,LY,Expats,Female,False,English,NOTSELECTED,24.0,18,HS,3000,18-24.0
23791,obesity,MA,Expats,Female,False,English,NOTSELECTED,24.0,18,HS,8000,18-24.0
23792,obesity,OM,Expats,Female,False,English,NOTSELECTED,24.0,18,HS,360,18-24.0
23793,obesity,QA,Expats,Female,False,English,NOTSELECTED,24.0,18,HS,1300,18-24.0
23794,obesity,SA,Expats,Female,False,English,NOTSELECTED,24.0,18,HS,4650,18-24.0
23795,obesity,SO,Expats,Female,False,English,NOTSELECTED,24.0,18,HS,650,18-24.0
23796,obesity,TN,Expats,Female,False,English,NOTSELECTED,24.0,18,HS,7500,18-24.0
23797,obesity,AE,Expats,Female,False,English,NOTSELECTED,24.0,18,HS,14500,18-24.0
23798,obesity,YE,Expats,Female,False,English,NOTSELECTED,24.0,18,HS,445,18-24.0
23799,obesity,PS,Expats,Female,False,English,NOTSELECTED,24.0,18,HS,1800,18-24.0
23800,obesity,DZ,Expats,Female,False,European,NOTSELECTED,24.0,18,HS,1200,18-24.0
23802,obesity,EG,Expats,Female,False,European,NOTSELECTED,24.0,18,HS,9000,18-24.0
23803,obesity,IQ,Expats,Female,False,European,NOTSELECTED,24.0,18,HS,115,18-24.0
23804,obesity,JO,Expats,Female,False,European,NOTSELECTED,24.0,18,HS,330,18-24.0
23805,obesity,KW,Expats,Female,False,European,NOTSELECTED,24.0,18,HS,40,18-24.0
23806,obesity,LB,Expats,Female,False,European,NOTSELECTED,24.0,18,HS,650,18-24.0
23807,obesity,LY,Expats,Female,False,European,NOTSELECTED,24.0,18,HS,140,18-24.0
23808,obesity,MA,Expats,Female,False,European,NOTSELECTED,24.0,18,HS,1600,18-24.0
23809,obesity,OM,Expats,Female,False,European,NOTSELECTED,24.0,18,HS,15,18-24.0
23810,obesity,QA,Expats,Female,False,European,NOTSELECTED,24.0,18,HS,70,18-24.0
23811,obesity,SA,Expats,Female,False,European,NOTSELECTED,24.0,18,HS,225,18-24.0
23812,obesity,SO,Expats,Female,False,European,NOTSELECTED,24.0,18,HS,15,18-24.0
23813,obesity,TN,Expats,Female,False,European,NOTSELECTED,24.0,18,HS,2950,18-24.0
23814,obesity,AE,Expats,Female,False,European,NOTSELECTED,24.0,18,HS,900,18-24.0
23815,obesity,YE,Expats,Female,False,European,NOTSELECTED,24.0,18,HS,0,18-24.0
23816,obesity,PS,Expats,Female,False,European,NOTSELECTED,24.0,18,HS,70,18-24.0
23817,obesity,DZ,Expats,Female,False,Indian,NOTSELECTED,24.0,18,HS,50,18-24.0
23819,obesity,EG,Expats,Female,False,Indian,NOTSELECTED,24.0,18,HS,265,18-24.0
23820,obesity,IQ,Expats,Female,False,Indian,NOTSELECTED,24.0,18,HS,35,18-24.0
23821,obesity,JO,Expats,Female,False,Indian,NOTSELECTED,24.0,18,HS,60,18-24.0
23822,obesity,KW,Expats,Female,False,Indian,NOTSELECTED,24.0,18,HS,90,18-24.0
23823,obesity,LB,Expats,Female,False,Indian,NOTSELECTED,24.0,18,HS,15,18-24.0
23824,obesity,LY,Expats,Female,False,Indian,NOTSELECTED,24.0,18,HS,0,18-24.0
23825,obesity,MA,Expats,Female,False,Indian,NOTSELECTED,24.0,18,HS,35,18-24.0
23826,obesity,OM,Expats,Female,False,Indian,NOTSELECTED,24.0,18,HS,120,18-24.0
23827,obesity,QA,Expats,Female,False,Indian,NOTSELECTED,24.0,18,HS,180,18-24.0
23828,obesity,SA,Expats,Female,False,Indian,NOTSELECTED,24.0,18,HS,550,18-24.0
23829,obesity,SO,Expats,Female,False,Indian,NOTSELECTED,24.0,18,HS,0,18-24.0
23830,obesity,TN,Expats,Female,False,Indian,NOTSELECTED,24.0,18,HS,90,18-24.0
23831,obesity,AE,Expats,Female,False,Indian,NOTSELECTED,24.0,18,HS,2650,18-24.0
23832,obesity,YE,Expats,Female,False,Indian,NOTSELECTED,24.0,18,HS,0,18-24.0
23833,obesity,PS,Expats,Female,False,Indian,NOTSELECTED,24.0,18,HS,0,18-24.0
23834,obesity,DZ,Expats,Female,False,English,NOTSELECTED,24.0,18,HS,120,18-24.0
23836,obesity,EG,Expats,Female,False,English,NOTSELECTED,24.0,18,HS,495,18-24.0
23837,obesity,IQ,Expats,Female,False,English,NOTSELECTED,24.0,18,HS,135,18-24.0
23838,obesity,JO,Expats,Female,False,English,NOTSELECTED,24.0,18,HS,265,18-24.0
23839,obesity,KW,Expats,Female,False,English,NOTSELECTED,24.0,18,HS,295,18-24.0
23840,obesity,LB,Expats,Female,False,English,NOTSELECTED,24.0,18,HS,355,18-24.0
23841,obesity,LY,Expats,Female,False,English,NOTSELECTED,24.0,18,HS,0,18-24.0
23842,obesity,MA,Expats,Female,False,English,NOTSELECTED,24.0,18,HS,220,18-24.0
23843,obesity,OM,Expats,Female,False,English,NOTSELECTED,24.0,18,HS,100,18-24.0
23844,obesity,QA,Expats,Female,False,English,NOTSELECTED,24.0,18,HS,350,18-24.0
23845,obesity,SA,Expats,Female,False,English,NOTSELECTED,24.0,18,HS,1400,18-24.0
23846,obesity,SO,Expats,Female,False,English,NOTSELECTED,24.0,18,HS,190,18-24.0
23847,obesity,TN,Expats,Female,False,English,NOTSELECTED,24.0,18,HS,485,18-24.0
23848,obesity,AE,Expats,Female,False,English,NOTSELECTED,24.0,18,HS,4400,18-24.0
23849,obesity,YE,Expats,Female,False,English,NOTSELECTED,24.0,18,HS,20,18-24.0
23850,obesity,PS,Expats,Female,False,English,NOTSELECTED,24.0,18,HS,0,18-24.0
23868,obesity,DZ,Expats,Female,False,Arabic,NOTSELECTED,24.0,18,GRAD,44000,18-24.0
23870,obesity,EG,Expats,Female,False,Arabic,NOTSELECTED,24.0,18,GRAD,260000,18-24.0
23871,obesity,IQ,Expats,Female,False,Arabic,NOTSELECTED,24.0,18,GRAD,30000,18-24.0
23872,obesity,JO,Expats,Female,False,Arabic,NOTSELECTED,24.0,18,GRAD,23000,18-24.0
23873,obesity,KW,Expats,Female,False,Arabic,NOTSELECTED,24.0,18,GRAD,750,18-24.0
23874,obesity,LB,Expats,Female,False,Arabic,NOTSELECTED,24.0,18,GRAD,12500,18-24.0
23875,obesity,LY,Expats,Female,False,Arabic,NOTSELECTED,24.0,18,GRAD,14500,18-24.0
23876,obesity,MA,Expats,Female,False,Arabic,NOTSELECTED,24.0,18,GRAD,55000,18-24.0
23877,obesity,OM,Expats,Female,False,Arabic,NOTSELECTED,24.0,18,GRAD,175,18-24.0
23878,obesity,QA,Expats,Female,False,Arabic,NOTSELECTED,24.0,18,GRAD,1050,18-24.0
23879,obesity,SA,Expats,Female,False,Arabic,NOTSELECTED,24.0,18,GRAD,6500,18-24.0
23880,obesity,SO,Expats,Female,False,Arabic,NOTSELECTED,24.0,18,GRAD,1300,18-24.0
23881,obesity,TN,Expats,Female,False,Arabic,NOTSELECTED,24.0,18,GRAD,34500,18-24.0
23882,obesity,AE,Expats,Female,False,Arabic,NOTSELECTED,24.0,18,GRAD,6000,18-24.0
23883,obesity,YE,Expats,Female,False,Arabic,NOTSELECTED,24.0,18,GRAD,1350,18-24.0
23884,obesity,PS,Expats,Female,False,Arabic,NOTSELECTED,24.0,18,GRAD,7500,18-24.0
23885,obesity,DZ,Expats,Female,False,English,NOTSELECTED,24.0,18,GRAD,9500,18-24.0
23887,obesity,EG,Expats,Female,False,English,NOTSELECTED,24.0,18,GRAD,115000,18-24.0
23888,obesity,IQ,Expats,Female,False,English,NOTSELECTED,24.0,18,GRAD,9000,18-24.0
23889,obesity,JO,Expats,Female,False,English,NOTSELECTED,24.0,18,GRAD,11000,18-24.0
23890,obesity,KW,Expats,Female,False,English,NOTSELECTED,24.0,18,GRAD,1500,18-24.0
23891,obesity,LB,Expats,Female,False,English,NOTSELECTED,24.0,18,GRAD,12500,18-24.0
23892,obesity,LY,Expats,Female,False,English,NOTSELECTED,24.0,18,GRAD,3500,18-24.0
23893,obesity,MA,Expats,Female,False,English,NOTSELECTED,24.0,18,GRAD,15500,18-24.0
23894,obesity,OM,Expats,Female,False,English,NOTSELECTED,24.0,18,GRAD,485,18-24.0
23895,obesity,QA,Expats,Female,False,English,NOTSELECTED,24.0,18,GRAD,2400,18-24.0
23896,obesity,SA,Expats,Female,False,English,NOTSELECTED,24.0,18,GRAD,7500,18-24.0
23897,obesity,SO,Expats,Female,False,English,NOTSELECTED,24.0,18,GRAD,1750,18-24.0
23898,obesity,TN,Expats,Female,False,English,NOTSELECTED,24.0,18,GRAD,14500,18-24.0
23899,obesity,AE,Expats,Female,False,English,NOTSELECTED,24.0,18,GRAD,28500,18-24.0
23900,obesity,YE,Expats,Female,False,English,NOTSELECTED,24.0,18,GRAD,405,18-24.0
23901,obesity,PS,Expats,Female,False,English,NOTSELECTED,24.0,18,GRAD,2250,18-24.0
23902,obesity,DZ,Expats,Female,False,European,NOTSELECTED,24.0,18,GRAD,2250,18-24.0
23904,obesity,EG,Expats,Female,False,European,NOTSELECTED,24.0,18,GRAD,10000,18-24.0
23905,obesity,IQ,Expats,Female,False,European,NOTSELECTED,24.0,18,GRAD,185,18-24.0
23906,obesity,JO,Expats,Female,False,European,NOTSELECTED,24.0,18,GRAD,335,18-24.0
23907,obesity,KW,Expats,Female,False,European,NOTSELECTED,24.0,18,GRAD,60,18-24.0
23908,obesity,LB,Expats,Female,False,European,NOTSELECTED,24.0,18,GRAD,500,18-24.0
23909,obesity,LY,Expats,Female,False,European,NOTSELECTED,24.0,18,GRAD,140,18-24.0
23910,obesity,MA,Expats,Female,False,European,NOTSELECTED,24.0,18,GRAD,3100,18-24.0
23911,obesity,OM,Expats,Female,False,European,NOTSELECTED,24.0,18,GRAD,0,18-24.0
23912,obesity,QA,Expats,Female,False,European,NOTSELECTED,24.0,18,GRAD,135,18-24.0
23913,obesity,SA,Expats,Female,False,European,NOTSELECTED,24.0,18,GRAD,275,18-24.0
23914,obesity,SO,Expats,Female,False,European,NOTSELECTED,24.0,18,GRAD,40,18-24.0
23915,obesity,TN,Expats,Female,False,European,NOTSELECTED,24.0,18,GRAD,7500,18-24.0
23916,obesity,AE,Expats,Female,False,European,NOTSELECTED,24.0,18,GRAD,1250,18-24.0
23917,obesity,YE,Expats,Female,False,European,NOTSELECTED,24.0,18,GRAD,15,18-24.0
23918,obesity,PS,Expats,Female,False,European,NOTSELECTED,24.0,18,GRAD,85,18-24.0
23919,obesity,DZ,Expats,Female,False,Indian,NOTSELECTED,24.0,18,GRAD,85,18-24.0
23921,obesity,EG,Expats,Female,False,Indian,NOTSELECTED,24.0,18,GRAD,240,18-24.0
23922,obesity,IQ,Expats,Female,False,Indian,NOTSELECTED,24.0,18,GRAD,75,18-24.0
23923,obesity,JO,Expats,Female,False,Indian,NOTSELECTED,24.0,18,GRAD,35,18-24.0
23924,obesity,KW,Expats,Female,False,Indian,NOTSELECTED,24.0,18,GRAD,155,18-24.0
23925,obesity,LB,Expats,Female,False,Indian,NOTSELECTED,24.0,18,GRAD,0,18-24.0
23926,obesity,LY,Expats,Female,False,Indian,NOTSELECTED,24.0,18,GRAD,30,18-24.0
23927,obesity,MA,Expats,Female,False,Indian,NOTSELECTED,24.0,18,GRAD,75,18-24.0
23928,obesity,OM,Expats,Female,False,Indian,NOTSELECTED,24.0,18,GRAD,130,18-24.0
23929,obesity,QA,Expats,Female,False,Indian,NOTSELECTED,24.0,18,GRAD,420,18-24.0
23930,obesity,SA,Expats,Female,False,Indian,NOTSELECTED,24.0,18,GRAD,1300,18-24.0
23931,obesity,SO,Expats,Female,False,Indian,NOTSELECTED,24.0,18,GRAD,15,18-24.0
23932,obesity,TN,Expats,Female,False,Indian,NOTSELECTED,24.0,18,GRAD,120,18-24.0
23933,obesity,AE,Expats,Female,False,Indian,NOTSELECTED,24.0,18,GRAD,4850,18-24.0
23934,obesity,YE,Expats,Female,False,Indian,NOTSELECTED,24.0,18,GRAD,0,18-24.0
23935,obesity,PS,Expats,Female,False,Indian,NOTSELECTED,24.0,18,GRAD,0,18-24.0
23936,obesity,DZ,Expats,Female,False,English,NOTSELECTED,24.0,18,GRAD,225,18-24.0
23938,obesity,EG,Expats,Female,False,English,NOTSELECTED,24.0,18,GRAD,550,18-24.0
23939,obesity,IQ,Expats,Female,False,English,NOTSELECTED,24.0,18,GRAD,140,18-24.0
23940,obesity,JO,Expats,Female,False,English,NOTSELECTED,24.0,18,GRAD,285,18-24.0
23941,obesity,KW,Expats,Female,False,English,NOTSELECTED,24.0,18,GRAD,550,18-24.0
23942,obesity,LB,Expats,Female,False,English,NOTSELECTED,24.0,18,GRAD,460,18-24.0
23943,obesity,LY,Expats,Female,False,English,NOTSELECTED,24.0,18,GRAD,0,18-24.0
23944,obesity,MA,Expats,Female,False,English,NOTSELECTED,24.0,18,GRAD,345,18-24.0
23945,obesity,OM,Expats,Female,False,English,NOTSELECTED,24.0,18,GRAD,205,18-24.0
23946,obesity,QA,Expats,Female,False,English,NOTSELECTED,24.0,18,GRAD,950,18-24.0
23947,obesity,SA,Expats,Female,False,English,NOTSELECTED,24.0,18,GRAD,2850,18-24.0
23948,obesity,SO,Expats,Female,False,English,NOTSELECTED,24.0,18,GRAD,650,18-24.0
23949,obesity,TN,Expats,Female,False,English,NOTSELECTED,24.0,18,GRAD,700,18-24.0
23950,obesity,AE,Expats,Female,False,English,NOTSELECTED,24.0,18,GRAD,14000,18-24.0
23951,obesity,YE,Expats,Female,False,English,NOTSELECTED,24.0,18,GRAD,35,18-24.0
23952,obesity,PS,Expats,Female,False,English,NOTSELECTED,24.0,18,GRAD,0,18-24.0
25296,obesity,DZ,Expats,Male,False,Arabic,NOTSELECTED,44.0,25,ND,80000,25-44.0
25298,obesity,EG,Expats,Male,False,Arabic,NOTSELECTED,44.0,25,ND,175000,25-44.0
25299,obesity,IQ,Expats,Male,False,Arabic,NOTSELECTED,44.0,25,ND,180000,25-44.0
25300,obesity,JO,Expats,Male,False,Arabic,NOTSELECTED,44.0,25,ND,30000,25-44.0
25301,obesity,KW,Expats,Male,False,Arabic,NOTSELECTED,44.0,25,ND,8000,25-44.0
25302,obesity,LB,Expats,Male,False,Arabic,NOTSELECTED,44.0,25,ND,15500,25-44.0
25303,obesity,LY,Expats,Male,False,Arabic,NOTSELECTED,44.0,25,ND,30500,25-44.0
25304,obesity,MA,Expats,Male,False,Arabic,NOTSELECTED,44.0,25,ND,49000,25-44.0
25305,obesity,OM,Expats,Male,False,Arabic,NOTSELECTED,44.0,25,ND,2600,25-44.0
25306,obesity,QA,Expats,Male,False,Arabic,NOTSELECTED,44.0,25,ND,4550,25-44.0
25307,obesity,SA,Expats,Male,False,Arabic,NOTSELECTED,44.0,25,ND,55000,25-44.0
25308,obesity,SO,Expats,Male,False,Arabic,NOTSELECTED,44.0,25,ND,150,25-44.0
25309,obesity,TN,Expats,Male,False,Arabic,NOTSELECTED,44.0,25,ND,23000,25-44.0
25310,obesity,AE,Expats,Male,False,Arabic,NOTSELECTED,44.0,25,ND,23000,25-44.0
25311,obesity,YE,Expats,Male,False,Arabic,NOTSELECTED,44.0,25,ND,5500,25-44.0
25312,obesity,PS,Expats,Male,False,Arabic,NOTSELECTED,44.0,25,ND,2950,25-44.0
25313,obesity,DZ,Expats,Male,False,English,NOTSELECTED,44.0,25,ND,6500,25-44.0
25315,obesity,EG,Expats,Male,False,English,NOTSELECTED,44.0,25,ND,28500,25-44.0
25316,obesity,IQ,Expats,Male,False,English,NOTSELECTED,44.0,25,ND,26500,25-44.0
25317,obesity,JO,Expats,Male,False,English,NOTSELECTED,44.0,25,ND,4750,25-44.0
25318,obesity,KW,Expats,Male,False,English,NOTSELECTED,44.0,25,ND,9000,25-44.0
25319,obesity,LB,Expats,Male,False,English,NOTSELECTED,44.0,25,ND,10500,25-44.0
25320,obesity,LY,Expats,Male,False,English,NOTSELECTED,44.0,25,ND,4550,25-44.0
25321,obesity,MA,Expats,Male,False,English,NOTSELECTED,44.0,25,ND,6000,25-44.0
25322,obesity,OM,Expats,Male,False,English,NOTSELECTED,44.0,25,ND,7500,25-44.0
25323,obesity,QA,Expats,Male,False,English,NOTSELECTED,44.0,25,ND,13500,25-44.0
25324,obesity,SA,Expats,Male,False,English,NOTSELECTED,44.0,25,ND,70000,25-44.0
25325,obesity,SO,Expats,Male,False,English,NOTSELECTED,44.0,25,ND,900,25-44.0
25326,obesity,TN,Expats,Male,False,English,NOTSELECTED,44.0,25,ND,3350,25-44.0
25327,obesity,AE,Expats,Male,False,English,NOTSELECTED,44.0,25,ND,120000,25-44.0
25328,obesity,YE,Expats,Male,False,English,NOTSELECTED,44.0,25,ND,550,25-44.0
25329,obesity,PS,Expats,Male,False,English,NOTSELECTED,44.0,25,ND,460,25-44.0
25330,obesity,DZ,Expats,Male,False,European,NOTSELECTED,44.0,25,ND,5500,25-44.0
25332,obesity,EG,Expats,Male,False,European,NOTSELECTED,44.0,25,ND,3000,25-44.0
25333,obesity,IQ,Expats,Male,False,European,NOTSELECTED,44.0,25,ND,1900,25-44.0
25334,obesity,JO,Expats,Male,False,European,NOTSELECTED,44.0,25,ND,225,25-44.0
25335,obesity,KW,Expats,Male,False,European,NOTSELECTED,44.0,25,ND,265,25-44.0
25336,obesity,LB,Expats,Male,False,European,NOTSELECTED,44.0,25,ND,450,25-44.0
25337,obesity,LY,Expats,Male,False,European,NOTSELECTED,44.0,25,ND,470,25-44.0
25338,obesity,MA,Expats,Male,False,European,NOTSELECTED,44.0,25,ND,4900,25-44.0
25339,obesity,OM,Expats,Male,False,European,NOTSELECTED,44.0,25,ND,170,25-44.0
25340,obesity,QA,Expats,Male,False,European,NOTSELECTED,44.0,25,ND,300,25-44.0
25341,obesity,SA,Expats,Male,False,European,NOTSELECTED,44.0,25,ND,1700,25-44.0
25342,obesity,SO,Expats,Male,False,European,NOTSELECTED,44.0,25,ND,15,25-44.0
25343,obesity,TN,Expats,Male,False,European,NOTSELECTED,44.0,25,ND,1900,25-44.0
25344,obesity,AE,Expats,Male,False,European,NOTSELECTED,44.0,25,ND,3250,25-44.0
25345,obesity,YE,Expats,Male,False,European,NOTSELECTED,44.0,25,ND,120,25-44.0
25346,obesity,PS,Expats,Male,False,European,NOTSELECTED,44.0,25,ND,0,25-44.0
25347,obesity,DZ,Expats,Male,False,Indian,NOTSELECTED,44.0,25,ND,255,25-44.0
25349,obesity,EG,Expats,Male,False,Indian,NOTSELECTED,44.0,25,ND,300,25-44.0
25350,obesity,IQ,Expats,Male,False,Indian,NOTSELECTED,44.0,25,ND,1350,25-44.0
25351,obesity,JO,Expats,Male,False,Indian,NOTSELECTED,44.0,25,ND,265,25-44.0
25352,obesity,KW,Expats,Male,False,Indian,NOTSELECTED,44.0,25,ND,4150,25-44.0
25353,obesity,LB,Expats,Male,False,Indian,NOTSELECTED,44.0,25,ND,325,25-44.0
25354,obesity,LY,Expats,Male,False,Indian,NOTSELECTED,44.0,25,ND,800,25-44.0
25355,obesity,MA,Expats,Male,False,Indian,NOTSELECTED,44.0,25,ND,285,25-44.0
25356,obesity,OM,Expats,Male,False,Indian,NOTSELECTED,44.0,25,ND,4900,25-44.0
25357,obesity,QA,Expats,Male,False,Indian,NOTSELECTED,44.0,25,ND,8000,25-44.0
25358,obesity,SA,Expats,Male,False,Indian,NOTSELECTED,44.0,25,ND,41500,25-44.0
25359,obesity,SO,Expats,Male,False,Indian,NOTSELECTED,44.0,25,ND,0,25-44.0
25360,obesity,TN,Expats,Male,False,Indian,NOTSELECTED,44.0,25,ND,95,25-44.0
25361,obesity,AE,Expats,Male,False,Indian,NOTSELECTED,44.0,25,ND,65000,25-44.0
25362,obesity,YE,Expats,Male,False,Indian,NOTSELECTED,44.0,25,ND,20,25-44.0
25363,obesity,PS,Expats,Male,False,Indian,NOTSELECTED,44.0,25,ND,0,25-44.0
25364,obesity,DZ,Expats,Male,False,English,NOTSELECTED,44.0,25,ND,1250,25-44.0
25366,obesity,EG,Expats,Male,False,English,NOTSELECTED,44.0,25,ND,800,25-44.0
25367,obesity,IQ,Expats,Male,False,English,NOTSELECTED,44.0,25,ND,950,25-44.0
25368,obesity,JO,Expats,Male,False,English,NOTSELECTED,44.0,25,ND,165,25-44.0
25369,obesity,KW,Expats,Male,False,English,NOTSELECTED,44.0,25,ND,1100,25-44.0
25370,obesity,LB,Expats,Male,False,English,NOTSELECTED,44.0,25,ND,290,25-44.0
25371,obesity,LY,Expats,Male,False,English,NOTSELECTED,44.0,25,ND,250,25-44.0
25372,obesity,MA,Expats,Male,False,English,NOTSELECTED,44.0,25,ND,1300,25-44.0
25373,obesity,OM,Expats,Male,False,English,NOTSELECTED,44.0,25,ND,1050,25-44.0
25374,obesity,QA,Expats,Male,False,English,NOTSELECTED,44.0,25,ND,2350,25-44.0
25375,obesity,SA,Expats,Male,False,English,NOTSELECTED,44.0,25,ND,11500,25-44.0
25376,obesity,SO,Expats,Male,False,English,NOTSELECTED,44.0,25,ND,90,25-44.0
25377,obesity,TN,Expats,Male,False,English,NOTSELECTED,44.0,25,ND,410,25-44.0
25378,obesity,AE,Expats,Male,False,English,NOTSELECTED,44.0,25,ND,23000,25-44.0
25379,obesity,YE,Expats,Male,False,English,NOTSELECTED,44.0,25,ND,45,25-44.0
25380,obesity,PS,Expats,Male,False,English,NOTSELECTED,44.0,25,ND,0,25-44.0
25398,obesity,DZ,Expats,Male,False,Arabic,NOTSELECTED,44.0,25,HS,19500,25-44.0
25400,obesity,EG,Expats,Male,False,Arabic,NOTSELECTED,44.0,25,HS,75000,25-44.0
25401,obesity,IQ,Expats,Male,False,Arabic,NOTSELECTED,44.0,25,HS,65000,25-44.0
25402,obesity,JO,Expats,Male,False,Arabic,NOTSELECTED,44.0,25,HS,12500,25-44.0
25403,obesity,KW,Expats,Male,False,Arabic,NOTSELECTED,44.0,25,HS,2900,25-44.0
25404,obesity,LB,Expats,Male,False,Arabic,NOTSELECTED,44.0,25,HS,4750,25-44.0
25405,obesity,LY,Expats,Male,False,Arabic,NOTSELECTED,44.0,25,HS,8000,25-44.0
25406,obesity,MA,Expats,Male,False,Arabic,NOTSELECTED,44.0,25,HS,13500,25-44.0
25407,obesity,OM,Expats,Male,False,Arabic,NOTSELECTED,44.0,25,HS,1050,25-44.0
25408,obesity,QA,Expats,Male,False,Arabic,NOTSELECTED,44.0,25,HS,2200,25-44.0
25409,obesity,SA,Expats,Male,False,Arabic,NOTSELECTED,44.0,25,HS,20500,25-44.0
25410,obesity,SO,Expats,Male,False,Arabic,NOTSELECTED,44.0,25,HS,130,25-44.0
25411,obesity,TN,Expats,Male,False,Arabic,NOTSELECTED,44.0,25,HS,10500,25-44.0
25412,obesity,AE,Expats,Male,False,Arabic,NOTSELECTED,44.0,25,HS,11000,25-44.0
25413,obesity,YE,Expats,Male,False,Arabic,NOTSELECTED,44.0,25,HS,2350,25-44.0
25414,obesity,PS,Expats,Male,False,Arabic,NOTSELECTED,44.0,25,HS,1700,25-44.0
25415,obesity,DZ,Expats,Male,False,English,NOTSELECTED,44.0,25,HS,2450,25-44.0
25417,obesity,EG,Expats,Male,False,English,NOTSELECTED,44.0,25,HS,22000,25-44.0
25418,obesity,IQ,Expats,Male,False,English,NOTSELECTED,44.0,25,HS,13000,25-44.0
25419,obesity,JO,Expats,Male,False,English,NOTSELECTED,44.0,25,HS,3400,25-44.0
25420,obesity,KW,Expats,Male,False,English,NOTSELECTED,44.0,25,HS,3250,25-44.0
25421,obesity,LB,Expats,Male,False,English,NOTSELECTED,44.0,25,HS,4000,25-44.0
25422,obesity,LY,Expats,Male,False,English,NOTSELECTED,44.0,25,HS,1800,25-44.0
25423,obesity,MA,Expats,Male,False,English,NOTSELECTED,44.0,25,HS,3000,25-44.0
25424,obesity,OM,Expats,Male,False,English,NOTSELECTED,44.0,25,HS,2000,25-44.0
25425,obesity,QA,Expats,Male,False,English,NOTSELECTED,44.0,25,HS,5500,25-44.0
25426,obesity,SA,Expats,Male,False,English,NOTSELECTED,44.0,25,HS,19000,25-44.0
25427,obesity,SO,Expats,Male,False,English,NOTSELECTED,44.0,25,HS,350,25-44.0
25428,obesity,TN,Expats,Male,False,English,NOTSELECTED,44.0,25,HS,2700,25-44.0
25429,obesity,AE,Expats,Male,False,English,NOTSELECTED,44.0,25,HS,55000,25-44.0
25430,obesity,YE,Expats,Male,False,English,NOTSELECTED,44.0,25,HS,350,25-44.0
25431,obesity,PS,Expats,Male,False,English,NOTSELECTED,44.0,25,HS,375,25-44.0
