,topic,country_code,citizenship,gender,is_denominator,language,languages,max_age,min_age,scholarity,audience,age_range
220,fitness and wellness,TN,Locals,Male,False,Indian,NOTSELECTED,24.0,18,GRAD,220,18-24
221,fitness and wellness,AE,Locals,Male,False,Indian,NOTSELECTED,24.0,18,GRAD,16000,18-24
222,fitness and wellness,YE,Locals,Male,False,Indian,NOTSELECTED,24.0,18,GRAD,80,18-24
223,fitness and wellness,PS,Locals,Male,False,Indian,NOTSELECTED,24.0,18,GRAD,0,18-24
224,fitness and wellness,DZ,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,GRAD,3500,18-24
225,fitness and wellness,EG,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,GRAD,2200,18-24
226,fitness and wellness,IQ,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,GRAD,2600,18-24
227,fitness and wellness,JO,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,GRAD,440,18-24
228,fitness and wellness,KW,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,GRAD,430,18-24
229,fitness and wellness,LB,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,GRAD,900,18-24
230,fitness and wellness,LY,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,GRAD,90,18-24
231,fitness and wellness,MA,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,GRAD,7000,18-24
232,fitness and wellness,OM,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,GRAD,760,18-24
233,fitness and wellness,QA,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,GRAD,2300,18-24
234,fitness and wellness,SA,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,GRAD,26000,18-24
235,fitness and wellness,SO,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,GRAD,7900,18-24
236,fitness and wellness,TN,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,GRAD,5000,18-24
237,fitness and wellness,AE,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,GRAD,9200,18-24
238,fitness and wellness,YE,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,GRAD,110,18-24
239,fitness and wellness,PS,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,GRAD,40,18-24
240,fitness and wellness,DZ,Locals,Female,False,Arabic,NOTSELECTED,24.0,18,ND,310000,18-24
241,fitness and wellness,EG,Locals,Female,False,Arabic,NOTSELECTED,24.0,18,ND,710000,18-24
242,fitness and wellness,IQ,Locals,Female,False,Arabic,NOTSELECTED,24.0,18,ND,230000,18-24
243,fitness and wellness,JO,Locals,Female,False,Arabic,NOTSELECTED,24.0,18,ND,110000,18-24
244,fitness and wellness,KW,Locals,Female,False,Arabic,NOTSELECTED,24.0,18,ND,2500,18-24
245,fitness and wellness,LB,Locals,Female,False,Arabic,NOTSELECTED,24.0,18,ND,64000,18-24
246,fitness and wellness,LY,Locals,Female,False,Arabic,NOTSELECTED,24.0,18,ND,53000,18-24
247,fitness and wellness,MA,Locals,Female,False,Arabic,NOTSELECTED,24.0,18,ND,360000,18-24
248,fitness and wellness,OM,Locals,Female,False,Arabic,NOTSELECTED,24.0,18,ND,2800,18-24
249,fitness and wellness,QA,Locals,Female,False,Arabic,NOTSELECTED,24.0,18,ND,890,18-24
250,fitness and wellness,SA,Locals,Female,False,Arabic,NOTSELECTED,24.0,18,ND,75000,18-24
251,fitness and wellness,SO,Locals,Female,False,Arabic,NOTSELECTED,24.0,18,ND,8200,18-24
252,fitness and wellness,TN,Locals,Female,False,Arabic,NOTSELECTED,24.0,18,ND,160000,18-24
253,fitness and wellness,AE,Locals,Female,False,Arabic,NOTSELECTED,24.0,18,ND,4300,18-24
254,fitness and wellness,YE,Locals,Female,False,Arabic,NOTSELECTED,24.0,18,ND,11000,18-24
255,fitness and wellness,PS,Locals,Female,False,Arabic,NOTSELECTED,24.0,18,ND,21000,18-24
256,fitness and wellness,DZ,Locals,Female,False,English,NOTSELECTED,24.0,18,ND,25000,18-24
257,fitness and wellness,EG,Locals,Female,False,English,NOTSELECTED,24.0,18,ND,120000,18-24
258,fitness and wellness,IQ,Locals,Female,False,English,NOTSELECTED,24.0,18,ND,49000,18-24
259,fitness and wellness,JO,Locals,Female,False,English,NOTSELECTED,24.0,18,ND,21000,18-24
260,fitness and wellness,KW,Locals,Female,False,English,NOTSELECTED,24.0,18,ND,4100,18-24
261,fitness and wellness,LB,Locals,Female,False,English,NOTSELECTED,24.0,18,ND,54000,18-24
262,fitness and wellness,LY,Locals,Female,False,English,NOTSELECTED,24.0,18,ND,6600,18-24
263,fitness and wellness,MA,Locals,Female,False,English,NOTSELECTED,24.0,18,ND,42000,18-24
264,fitness and wellness,OM,Locals,Female,False,English,NOTSELECTED,24.0,18,ND,2000,18-24
265,fitness and wellness,QA,Locals,Female,False,English,NOTSELECTED,24.0,18,ND,3200,18-24
266,fitness and wellness,SA,Locals,Female,False,English,NOTSELECTED,24.0,18,ND,150000,18-24
267,fitness and wellness,SO,Locals,Female,False,English,NOTSELECTED,24.0,18,ND,23000,18-24
