,topic,country_code,citizenship,gender,is_denominator,language,languages,max_age,min_age,scholarity,audience,age_range
32014,fitness and wellness,YE,Expats,Female,False,English,NOTSELECTED,44.0,25,GRAD,3500,25-44
32015,fitness and wellness,PS,Expats,Female,False,English,NOTSELECTED,44.0,25,GRAD,11500,25-44
32016,fitness and wellness,DZ,Expats,Female,False,European,NOTSELECTED,44.0,25,GRAD,5500,25-44
32017,fitness and wellness,EG,Expats,Female,False,European,NOTSELECTED,44.0,25,GRAD,13000,25-44
32018,fitness and wellness,IQ,Expats,Female,False,European,NOTSELECTED,44.0,25,GRAD,750,25-44
32019,fitness and wellness,JO,Expats,Female,False,European,NOTSELECTED,44.0,25,GRAD,1900,25-44
32020,fitness and wellness,KW,Expats,Female,False,European,NOTSELECTED,44.0,25,GRAD,1250,25-44
32021,fitness and wellness,LB,Expats,Female,False,European,NOTSELECTED,44.0,25,GRAD,3200,25-44
32022,fitness and wellness,LY,Expats,Female,False,European,NOTSELECTED,44.0,25,GRAD,485,25-44
32023,fitness and wellness,MA,Expats,Female,False,European,NOTSELECTED,44.0,25,GRAD,12500,25-44
32024,fitness and wellness,OM,Expats,Female,False,European,NOTSELECTED,44.0,25,GRAD,350,25-44
32025,fitness and wellness,QA,Expats,Female,False,European,NOTSELECTED,44.0,25,GRAD,2250,25-44
32026,fitness and wellness,SA,Expats,Female,False,European,NOTSELECTED,44.0,25,GRAD,3850,25-44
32027,fitness and wellness,SO,Expats,Female,False,European,NOTSELECTED,44.0,25,GRAD,115,25-44
32028,fitness and wellness,TN,Expats,Female,False,European,NOTSELECTED,44.0,25,GRAD,18000,25-44
32029,fitness and wellness,AE,Expats,Female,False,European,NOTSELECTED,44.0,25,GRAD,10000,25-44
32030,fitness and wellness,YE,Expats,Female,False,European,NOTSELECTED,44.0,25,GRAD,85,25-44
