,topic,country_code,citizenship,gender,is_denominator,language,languages,max_age,min_age,scholarity,audience,age_range
3042,obesity,IQ,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,GRAD,190000,18-24
3043,obesity,JO,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,GRAD,36000,18-24
3044,obesity,KW,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,GRAD,540,18-24
3045,obesity,LB,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,GRAD,13000,18-24
3046,obesity,LY,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,GRAD,27000,18-24
3047,obesity,MA,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,GRAD,130000,18-24
3048,obesity,OM,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,GRAD,1500,18-24
3049,obesity,QA,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,GRAD,410,18-24
3050,obesity,SA,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,GRAD,14000,18-24
3051,obesity,SO,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,GRAD,1600,18-24
3052,obesity,TN,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,GRAD,55000,18-24
3053,obesity,AE,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,GRAD,2400,18-24
3054,obesity,YE,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,GRAD,7000,18-24
3055,obesity,PS,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,GRAD,6100,18-24
3056,obesity,DZ,Locals,Male,False,English,NOTSELECTED,24.0,18,GRAD,16000,18-24
3057,obesity,EG,Locals,Male,False,English,NOTSELECTED,24.0,18,GRAD,170000,18-24
3058,obesity,IQ,Locals,Male,False,English,NOTSELECTED,24.0,18,GRAD,40000,18-24
3059,obesity,JO,Locals,Male,False,English,NOTSELECTED,24.0,18,GRAD,13000,18-24
3060,obesity,KW,Locals,Male,False,English,NOTSELECTED,24.0,18,GRAD,780,18-24
3061,obesity,LB,Locals,Male,False,English,NOTSELECTED,24.0,18,GRAD,13000,18-24
3062,obesity,LY,Locals,Male,False,English,NOTSELECTED,24.0,18,GRAD,5300,18-24
3063,obesity,MA,Locals,Male,False,English,NOTSELECTED,24.0,18,GRAD,36000,18-24
3064,obesity,OM,Locals,Male,False,English,NOTSELECTED,24.0,18,GRAD,880,18-24
3065,obesity,QA,Locals,Male,False,English,NOTSELECTED,24.0,18,GRAD,1400,18-24
3066,obesity,SA,Locals,Male,False,English,NOTSELECTED,24.0,18,GRAD,13000,18-24
3067,obesity,SO,Locals,Male,False,English,NOTSELECTED,24.0,18,GRAD,2300,18-24
3068,obesity,TN,Locals,Male,False,English,NOTSELECTED,24.0,18,GRAD,21000,18-24
3069,obesity,AE,Locals,Male,False,English,NOTSELECTED,24.0,18,GRAD,12000,18-24
3070,obesity,YE,Locals,Male,False,English,NOTSELECTED,24.0,18,GRAD,1100,18-24
3071,obesity,PS,Locals,Male,False,English,NOTSELECTED,24.0,18,GRAD,1500,18-24
3072,obesity,DZ,Locals,Male,False,European,NOTSELECTED,24.0,18,GRAD,4100,18-24
3073,obesity,EG,Locals,Male,False,European,NOTSELECTED,24.0,18,GRAD,16000,18-24
3074,obesity,IQ,Locals,Male,False,European,NOTSELECTED,24.0,18,GRAD,1100,18-24
3075,obesity,JO,Locals,Male,False,European,NOTSELECTED,24.0,18,GRAD,630,18-24
3076,obesity,KW,Locals,Male,False,European,NOTSELECTED,24.0,18,GRAD,60,18-24
3077,obesity,LB,Locals,Male,False,European,NOTSELECTED,24.0,18,GRAD,570,18-24
3078,obesity,LY,Locals,Male,False,European,NOTSELECTED,24.0,18,GRAD,400,18-24
3079,obesity,MA,Locals,Male,False,European,NOTSELECTED,24.0,18,GRAD,9500,18-24
3080,obesity,OM,Locals,Male,False,European,NOTSELECTED,24.0,18,GRAD,0,18-24
3081,obesity,QA,Locals,Male,False,European,NOTSELECTED,24.0,18,GRAD,90,18-24
3082,obesity,SA,Locals,Male,False,European,NOTSELECTED,24.0,18,GRAD,460,18-24
3083,obesity,SO,Locals,Male,False,European,NOTSELECTED,24.0,18,GRAD,80,18-24
3084,obesity,TN,Locals,Male,False,European,NOTSELECTED,24.0,18,GRAD,8400,18-24
3085,obesity,AE,Locals,Male,False,European,NOTSELECTED,24.0,18,GRAD,430,18-24
3086,obesity,YE,Locals,Male,False,European,NOTSELECTED,24.0,18,GRAD,80,18-24
3087,obesity,PS,Locals,Male,False,European,NOTSELECTED,24.0,18,GRAD,70,18-24
3088,obesity,DZ,Locals,Male,False,Indian,NOTSELECTED,24.0,18,GRAD,150,18-24
3089,obesity,EG,Locals,Male,False,Indian,NOTSELECTED,24.0,18,GRAD,650,18-24
3090,obesity,IQ,Locals,Male,False,Indian,NOTSELECTED,24.0,18,GRAD,140,18-24
3091,obesity,JO,Locals,Male,False,Indian,NOTSELECTED,24.0,18,GRAD,40,18-24
3092,obesity,KW,Locals,Male,False,Indian,NOTSELECTED,24.0,18,GRAD,170,18-24
3093,obesity,LB,Locals,Male,False,Indian,NOTSELECTED,24.0,18,GRAD,30,18-24
3094,obesity,LY,Locals,Male,False,Indian,NOTSELECTED,24.0,18,GRAD,0,18-24
3095,obesity,MA,Locals,Male,False,Indian,NOTSELECTED,24.0,18,GRAD,270,18-24
3096,obesity,OM,Locals,Male,False,Indian,NOTSELECTED,24.0,18,GRAD,240,18-24
3097,obesity,QA,Locals,Male,False,Indian,NOTSELECTED,24.0,18,GRAD,750,18-24
3098,obesity,SA,Locals,Male,False,Indian,NOTSELECTED,24.0,18,GRAD,6700,18-24
3099,obesity,SO,Locals,Male,False,Indian,NOTSELECTED,24.0,18,GRAD,0,18-24
3100,obesity,TN,Locals,Male,False,Indian,NOTSELECTED,24.0,18,GRAD,90,18-24
3101,obesity,AE,Locals,Male,False,Indian,NOTSELECTED,24.0,18,GRAD,6800,18-24
3102,obesity,YE,Locals,Male,False,Indian,NOTSELECTED,24.0,18,GRAD,0,18-24
3103,obesity,PS,Locals,Male,False,Indian,NOTSELECTED,24.0,18,GRAD,0,18-24
3104,obesity,DZ,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,GRAD,540,18-24
3105,obesity,EG,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,GRAD,720,18-24
3106,obesity,IQ,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,GRAD,580,18-24
3107,obesity,JO,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,GRAD,110,18-24
3108,obesity,KW,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,GRAD,70,18-24
3109,obesity,LB,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,GRAD,250,18-24
3110,obesity,LY,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,GRAD,0,18-24
3111,obesity,MA,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,GRAD,1800,18-24
3112,obesity,OM,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,GRAD,110,18-24
3113,obesity,QA,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,GRAD,360,18-24
3114,obesity,SA,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,GRAD,2800,18-24
3115,obesity,SO,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,GRAD,930,18-24
3116,obesity,TN,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,GRAD,1500,18-24
3117,obesity,AE,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,GRAD,3700,18-24
3118,obesity,YE,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,GRAD,0,18-24
3119,obesity,PS,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,GRAD,0,18-24
3120,obesity,DZ,Locals,Female,False,Arabic,NOTSELECTED,24.0,18,ND,95000,18-24
3121,obesity,EG,Locals,Female,False,Arabic,NOTSELECTED,24.0,18,ND,250000,18-24
3122,obesity,IQ,Locals,Female,False,Arabic,NOTSELECTED,24.0,18,ND,87000,18-24
3123,obesity,JO,Locals,Female,False,Arabic,NOTSELECTED,24.0,18,ND,38000,18-24
3124,obesity,KW,Locals,Female,False,Arabic,NOTSELECTED,24.0,18,ND,610,18-24
3125,obesity,LB,Locals,Female,False,Arabic,NOTSELECTED,24.0,18,ND,19000,18-24
3126,obesity,LY,Locals,Female,False,Arabic,NOTSELECTED,24.0,18,ND,27000,18-24
3127,obesity,MA,Locals,Female,False,Arabic,NOTSELECTED,24.0,18,ND,100000,18-24
3128,obesity,OM,Locals,Female,False,Arabic,NOTSELECTED,24.0,18,ND,330,18-24
3129,obesity,QA,Locals,Female,False,Arabic,NOTSELECTED,24.0,18,ND,200,18-24
3130,obesity,SA,Locals,Female,False,Arabic,NOTSELECTED,24.0,18,ND,13000,18-24
3131,obesity,SO,Locals,Female,False,Arabic,NOTSELECTED,24.0,18,ND,1400,18-24
3132,obesity,TN,Locals,Female,False,Arabic,NOTSELECTED,24.0,18,ND,41000,18-24
3133,obesity,AE,Locals,Female,False,Arabic,NOTSELECTED,24.0,18,ND,2200,18-24
3134,obesity,YE,Locals,Female,False,Arabic,NOTSELECTED,24.0,18,ND,2300,18-24
3135,obesity,PS,Locals,Female,False,Arabic,NOTSELECTED,24.0,18,ND,6600,18-24
3136,obesity,DZ,Locals,Female,False,English,NOTSELECTED,24.0,18,ND,6000,18-24
3137,obesity,EG,Locals,Female,False,English,NOTSELECTED,24.0,18,ND,44000,18-24
3138,obesity,IQ,Locals,Female,False,English,NOTSELECTED,24.0,18,ND,15000,18-24
3139,obesity,JO,Locals,Female,False,English,NOTSELECTED,24.0,18,ND,6500,18-24
3140,obesity,KW,Locals,Female,False,English,NOTSELECTED,24.0,18,ND,580,18-24
3141,obesity,LB,Locals,Female,False,English,NOTSELECTED,24.0,18,ND,17000,18-24
3142,obesity,LY,Locals,Female,False,English,NOTSELECTED,24.0,18,ND,2800,18-24
3143,obesity,MA,Locals,Female,False,English,NOTSELECTED,24.0,18,ND,12000,18-24
3144,obesity,OM,Locals,Female,False,English,NOTSELECTED,24.0,18,ND,210,18-24
3145,obesity,QA,Locals,Female,False,English,NOTSELECTED,24.0,18,ND,480,18-24
3146,obesity,SA,Locals,Female,False,English,NOTSELECTED,24.0,18,ND,17000,18-24
3147,obesity,SO,Locals,Female,False,English,NOTSELECTED,24.0,18,ND,4700,18-24
3148,obesity,TN,Locals,Female,False,English,NOTSELECTED,24.0,18,ND,7300,18-24
3149,obesity,AE,Locals,Female,False,English,NOTSELECTED,24.0,18,ND,4200,18-24
3150,obesity,YE,Locals,Female,False,English,NOTSELECTED,24.0,18,ND,430,18-24
3151,obesity,PS,Locals,Female,False,English,NOTSELECTED,24.0,18,ND,700,18-24
3152,obesity,DZ,Locals,Female,False,European,NOTSELECTED,24.0,18,ND,1300,18-24
3153,obesity,EG,Locals,Female,False,European,NOTSELECTED,24.0,18,ND,2200,18-24
3154,obesity,IQ,Locals,Female,False,European,NOTSELECTED,24.0,18,ND,410,18-24
3155,obesity,JO,Locals,Female,False,European,NOTSELECTED,24.0,18,ND,100,18-24
3156,obesity,KW,Locals,Female,False,European,NOTSELECTED,24.0,18,ND,0,18-24
3157,obesity,LB,Locals,Female,False,European,NOTSELECTED,24.0,18,ND,310,18-24
3158,obesity,LY,Locals,Female,False,European,NOTSELECTED,24.0,18,ND,120,18-24
3159,obesity,MA,Locals,Female,False,European,NOTSELECTED,24.0,18,ND,3100,18-24
3160,obesity,OM,Locals,Female,False,European,NOTSELECTED,24.0,18,ND,0,18-24
3161,obesity,QA,Locals,Female,False,European,NOTSELECTED,24.0,18,ND,0,18-24
3162,obesity,SA,Locals,Female,False,European,NOTSELECTED,24.0,18,ND,490,18-24
3163,obesity,SO,Locals,Female,False,European,NOTSELECTED,24.0,18,ND,90,18-24
3164,obesity,TN,Locals,Female,False,European,NOTSELECTED,24.0,18,ND,2600,18-24
3165,obesity,AE,Locals,Female,False,European,NOTSELECTED,24.0,18,ND,120,18-24
3166,obesity,YE,Locals,Female,False,European,NOTSELECTED,24.0,18,ND,0,18-24
